Café 30 Inch. Double ELECTRIC Wall Oven with Convection and WiFi Connect,Café,--,"[""2-year Manufacturer's Warranty"", '10.0 Cubic Feet Total Capacity', 'Progressive Halogen Oven Lighting', 'Self-Clean with Steam Clean Option in Both Ovens', 'WiFi Connect']",Item  1324165,Model  CTD70DP2NS1
,,,[],,
"GE Profile 30"" Built-In Touch Control Induction Cooktop",GE Profile,--,"[""2-Year Manufacture's Warranty"", 'Knob Controls', 'Power Boil Dual-Ring Element', 'SyncBurners', 'Hot Surface Indicator Lights']",Item  1722580,Model  PHP9030DTBB
"Café 36"" Built-In Touch Control Induction Cooktop",Café,--,"[""2-Year Manufacturer's Warranty"", '5 Induction Elements', 'Digital Touch Controls', 'WIFI/Bluetooth with Precision cooking, Guided Cooking, Chef Connect']",Item  1722583,Model  CHP90361TBB
"GE 30"" 5.3 cu. ft. Free-Standing ELECTRIC Convection Range with No Preheat Air Fry and EasyWash Oven Tray",GE Appliances,--,"['Built-in Wi-Fi and the SmartHQ™', 'No Preheat Fresh Reheat', 'Express Preheat', 'Fifth Element Warming Zone', 'Steam Clean']",Item  1819800,Model  GRF600AVSS
"GE Profile 36"" Built-In Touch Control Induction Cooktop",GE Profile,--,"[""2-Year Manufacture's Warranty"", 'Knob Controls', 'Power Boil Dual-Ring Element', 'SyncBurners', 'Hot Surface Indicator Lights']",Item  1722581,Model  PHP9036DTBB
Allstate 3 Years (For Kitchen Suites Under $2000),Allstate,174.99,"['Your Appliance Suite is Covered for Mechanical & Electrical Failures During Normal Use, Including Complex Parts that can Stop Working Years After Purchase', '100% Parts & Labor, no Deductibles or Hidden Fees', 'Easy Online Claims 24/7', 'On-site Service or Brand-new Replacements (no Refurbishments)\nProtection Plan Coverage Starts on the Day the Member Receives the Covered Item']",Item  1059350,
Allstate 3 Years (For Kitchen Suites Above $4000),Allstate,399.99,"['Your Appliance Suite is Covered for Mechanical & Electrical Failures During Normal Use, Including Complex Parts that can Stop Working Years After Purchase', '100% Parts & Labor, no Deductibles or Hidden Fees', 'Easy Online Claims 24/7', 'On-site Service or Brand-new Replacements (no Refurbishments)\nProtection Plan Coverage Starts on the Day the Member Receives the Covered Item']",Item  1059354,
Whirlpool 25 cu. ft. French Door Refrigerator and Large Capacity Dishwasher with 3rd Rack Kitchen Package,Whirlpool,--,"[""2-year Manufacturer's warranty"", 'Refrigerator - 25 cu. ft. 36-inch Wide French Door Refrigerator', 'Accu-Chill™ Management System', 'Dishwasher - Adjustable 2nd rack', 'Soil sensor and Leak Detection System']",Item  V100002,Model  WRX735SDHZ | WDT750SAKZ
Allstate 3 Years (For Kitchen Suites $2000 to $4000),Allstate,299.99,"['Your Appliance Suite is Covered for Mechanical & Electrical Failures During Normal Use, Including Complex Parts that can Stop Working Years After Purchase', '100% Parts & Labor, no Deductibles or Hidden Fees', 'Easy Online Claims 24/7', 'On-site Service or Brand-new Replacements (no Refurbishments)\nProtection Plan Coverage Starts on the Day the Member Receives the Covered Item']",Item  1059351,
LG Top Control Wi-Fi Enabled Dishwasher with QuadWash Pro,LG,--,"['QuadWash Pro', 'Dynamic Dry', 'Remote Start', 'LoDecibel™ Operation (44 dB)', 'ThinQ Technology with ThinQ Care']",Item  1732332,Model  LDPM6762S
"ASKO 40 Series Top Control Dishwasher with Pro Handle and Interior LED Lighting, Ultra Quiet 40 dBa",Asko,799.97,"['Turbo Drying', '16 Place Settings', '8 Steel™ Construction', '2 LED Interior Lights', 'Sensi Clean™ Sensor']",Item  1781841,Model  DBI664PHXXLS.U
"Bosch 800 Series Top Control Towel Bar Handle Dishwasher, Stainless Steel Tub, CrystalDry Technology, Ultra Quiet 42 dBa",Bosch,--,"['Intelligent PrecisionWash', 'Full Stainless Steel Tub', 'Flexible 3rd Rack Holds Larger Cutlery', 'Patented CrystalDry Technology', 'Energy Efficient with Water Saving Wash Technologies']",Item  1719026,Model  SHX78B75UC
Whirlpool Top Control 51 dBA Quiet Dishwasher with 3rd Rack,Whirlpool,--,"['3rd Rack', 'Adjustable 2nd Rack', '51 dBA', 'Fan Drying Technology']",Item  1712915,Model  WDT730HAMZ
Maytag Front Control Dishwasher  with Dual Power Filtration,Maytag,--,"['24 Inch. Fit Width', 'Dual Power Filtration', 'Powerblast Cycle', 'Leak Detect']",Item  6660747,Model  MDB4949SKZ
GE Top Control Dishwasher with Stainless Steel Interior and Sanitize Cycle,GE Appliances,--,"['Dry Boost™ Technology', 'Third Rack', '4 Bottle Wash Jets', 'Adjustable Upper Rack', 'Active Flood Protect']",Item  1788911,Model  GDT650SYVFS
Maytag Top Control Powerful Dishwasher with Dual Power Filtration,Maytag,--,"[""2-year Manufacturer's Warranty"", 'Powerblast Cycle', 'Touch Control', 'Long Heated Dry Option', '4-Blade Steel Chopper']",Item  1425654,Model  MDB7959SKZ
GE Profile Smart UltraFresh System Top Control Dishwasher with Microban Antimicrobial Technology,GE Profile,--,"['Deep Clean Washing 3rd Rack', '39 dBA', 'Smart Features Powered by SmartHQ™', 'Twin Turbo Dry Boost™', 'Deep Clean Silverware Jets']",Item  1838056,Model  PDT795SYVFS
"Bosch 300 Series Front Control Pocket Handle Dishwasher, Stainless Steel Tub, Removable 3rd Rack, 46 dBa",Bosch,--,"['Intelligent PrecisionWash', 'Full Stainless Steel Tub', 'Removable 3rd Rack Adds 30% More Loading Area', '24/7 AquaStop Plus', 'Energy Efficient with Water Saving Wash Technologies']",Item  1719018,Model  SHE53B75UC
Samsung 51 dBA Fingerprint Resistant Top Control Dishwasher with AutoRelease and 3rd Rack,Samsung,--,"[""2-year Manufacturer's Warranty"", '3rd Rack - a 3rd Rack Provides up to 30% More Space for Other Items.', 'AutoRelease™ Door - at End-of-cycle, the Door Automatically Opens to Improve Drying.', ""Whisper Quiet Operation - with Whisper Quiet 51 dBA Operation, You Won't Even Know It's On."", 'ENERGY STAR® Most Efficient - with an ENERGY STAR® ""Most Efficient"" Rating, You Won\'t Sacrifice Performance or Energy.']",Item  1751684,Model  DW80CG4051SR
"Bosch Benchmark Series Top Control Pocket Handle Dishwasher, Stainless Steel Tub, CrystalDry System, Ultra Quiet 38 dBa",Bosch,--,"['PrecisionWash plus Power Control Spray Arm', 'Full Stainless Steel Tub', 'Flexible 3rd Rack Holds Large Cutlery', 'Patented CrystalDry Technology', 'Energy Star Certified']",Item  1719033,Model  SHP9PCM5N
KitchenAid Top Control Dishwasher with FreeFlex Third Level Rack,KitchenAid,--,"['24 Inch. Fit Width', 'Stainless Steel Interior', 'ProWash Cycle', 'FreeFlex Third Level Rack']",Item  1356586,Model  KDTM604KPS
Whirlpool 55 dBA Quiet Dishwasher with Boost and Pocket Handle,Whirlpool,--,"['55 dBA', 'Three 5"" Cup Shelves', 'Extended Soak Cycle', 'Heavy Cycle']",Item  1700647,Model  WDP540HAMZ
KitchenAid Front Control Dishwasher with FreeFlex Third Level Rack and ProWash Cycle,KitchenAid,--,"['44 DBA - Dishes Done in a Hush', 'Extended Heat Dry Option', 'Heat Dry Option', 'FreeFlex Third Level Rack - Largest Third Rack Available']",Item  1425830,Model  KDFM404KPS
KitchenAid Hidden Control 44 dBA Dishwasher with PrintShield Finish and FreeFlex Third Level Rack,KitchenAid,--,"['SatinGlide® Rails', 'ProWash Cycle', 'Energy Star® Certified', '44 dBA', 'Stainless Steel Interior']",Item  1823433,Model  KDTM405PPS
KitchenAid 44 dBA Dishwasher in PrintShield Finish with FreeFlex Third Rack,KitchenAid,--,"['44 DBA - Dishes Done in a Hush', 'Adjustable Rows in Middle and Lower Racks', 'Durable Stainless Steel Interior', 'FreeFlex Third Level Rack - Largest Third Rack Available']",Item  6660706,Model  KDPM604KPS
Whirlpool Top Control 55 dBA Fingerprint Resistant Quiet Dishwasher with Boost Cycle,Whirlpool,--,"['55 dBA', 'Three 5"" Cup Shelves', 'Extended Soak Cycle', 'Heavy Cycle']",Item  1712913,Model  WDT540HAMZ
Whirlpool Top Control Dishwasher with Soak and Clean Cycle,Whirlpool,--,"['24 Inch. Fit Width', 'Sensor Cycle', '1-hour Wash Cycle', 'Tap Touch Controls']",Item  6660750,Model  WDT750SAKZ
"ASKO 30 Series Top Control Dishwasher with Pocket Handle, Ultra Quiet 42 dBa",Asko,499.97,"['Turbo Drying', '16 Place Settings', '8 Steel™ Construction', 'Super Cleaning System+™', 'LCD Display']",Item  1781822,Model  DBI663IS.U
Samsung 1.7 cu. ft. Capacity Smart Over-the-Range Microwave with Convection and Slim Fry,Samsung,--,"[""2-year Manufacturer's Warranty"", 'Convection Cooking. Microwave, Bake and Roast – All with One Appliance.', 'Slim Fry™- With Slim Fry™ Technology, You Can Prepare Your Favorite Fried Foods with Reduction in Fat.', 'Wi-Fi Connectivity - Monitor your Microwave, Adjust Cooking Modes and Time From Wherever You Are with Your Smartphone', 'Voice Control -use Voice Control to Turn Your Microwave’s Hood Fan and Lighting on and off Simply by Voice.']",Item  1748185,Model  MC17T8000CS
Panasonic 1.3 cu.ft. Countertop Microwave Oven,Panasonic,--,"['1200W Cooking Power', 'Inverter Technology', '15 Auto Cook Settings', '12.4-in Turntable', 'Easy-Clean Interior']",Item  2325470,Model  NN-SC67NS
KitchenAid 1.1 cu. ft. Multifunction Over-the-Range Microwave Oven with Flush Built-In Design and Air Fry Mode,KitchenAid,--,"['Air Fry Mode', 'Multifunction Oven Modes', 'Flush Built-In Design', 'Turntable-Free Design', 'Smart Appliance']",Item  1815343,Model  KMMF530PPS
Café 2.1 cu. ft. Over-the-Range Microwave Oven,Café,--,"[""2-Year Manufacturer's Warranty"", 'LED Cooktop Lighting', 'Glass Turntable', 'Sensor Cooking Controls', 'Easy Clean Enamel Interior with Steam Clean']",Item  1324171,Model  CVM521P2MS1
GE Profile 2.1 Cu. Ft. Over-the-Range Sensor Microwave Oven in Stainless Steel,GE Profile,--,"[""2-year Manufacturer's warranty"", 'Easy clean interior with steam clean', 'Chef connect', 'Four-speed, 400-CFM venting fan system', 'Sensor cooking controls']",Item  1566127,Model  PVM9215SKSS
KitchenAid 1.9 cu. ft. Over-The-Range Convection Microwave with Air Fry Mode,KitchenAid,--,"[""2-year Manufacturer's Warranty"", 'Dishwasher Safe Air-Fry Basket', 'Convection Cooking Modes', 'Grill Mode', 'Sensor Functions']",Item  1716522,Model  KMHC319LSS
Panasonic Family Size 2.2CuFt Countertop Microwave Oven with Cyclonic Inverter Technology NN-SN97HS,Panasonic,--,"['Powerful 1250 Watts Cooking', 'Advanced Patented Cyclonic Inverter Technology', 'Genius Sensor and 14 Auto Cooking Settings', '2.2 cu.ft. Easy-Clean Interior with 16.5-in Turntable', '1 Year Warranty']",Item  1214362,Model  NN-SN97HS
Whirlpool 1.9 cu. ft. Over-The-Range Microwave with Steam Cooking,Whirlpool,--,"[""2-year Manufacturer's Warranty"", '1.9 cu. ft.', 'CleanRelease® Non-Stick Interior', 'Steam Cooking', 'Sensor Cooking']",Item  3877595,Model  WMH32519HZ
Frigidaire Gallery 1.9 cu. ft. Over-The-Range Microwave with Sensor Cook,Frigidaire Gallery,--,"['Effortless Clean™ Interior', 'Convenient Quick Start Options', 'Smudge-Proof® Stainless Steel', 'Full-Width Door', 'Sensor Cook']",Item  1811867,Model  GMOS1964AF
Whirlpool 1.1 cu. ft. Low Profile Over the Range Microwave Hood Combination,Whirlpool,--,"[""2-year Manufacturer's Warranty"", 'Low Profile Design', 'Purposeful Capacity - Fit tall glasses, wide plates and big bowls', 'High Performance Venting']",Item  1235290,Model  WML75011HZ
"Panasonic 1.6CuFt Countertop Microwave with Genius Inverter Technology, NN-SN755S",Panasonic,--,"['1-year Warranty', 'Power 1250W with Inverter Technology', 'Genius Sensor - 14 Auto Cooking Settings', 'Stainless Door Design with Black Body and Smoked Glass']",Item  1154609,Model  NN-SN755S
Midea 0.9 cu.ft. Countertop Microwave Oven,Midea,79.99,"['6 Auto Programs', 'Time/Weight Defrost', 'Removable Glass Turntable', '1-6 Minute Express Cook', '10 Power Levels']",Item  1804559,Model  EM9P022CV-PMB
Whirlpool 18 cu. ft. Top Freezer Refrigerator with LED Lighting,Whirlpool,--,"['28 Inch. Fit Width', 'Flexi-Slide™ Bin', 'Electronic Temperature Control', 'Freezer Temperature Control']",Item  1356530,Model  WRT518SZFG
GE 19.2 Cu. Ft. Top-Freezer Refrigerator,GE Appliances,--,"['LED lighting', 'Edge-to-edge Glass Shelves', 'Adjustable Glass Freezer Shelf', 'Upfront Temperature Controls']",Item  1668512,Model  GTS19KYNRFS
LG 6.0 cu. ft. Single Door Refrigerator with Inverter Compressor and Pocket Handle in Platinum Silver,LG,--,"[""2-year Manufacturer's Warranty"", 'Includes 1 cu. ft. Top Freezer Compartment', 'Easy-reach Organization with 6 Adjustable Shelves', 'Extra Large Produce Bin', 'ENERGY STAR® Qualified']",Item  1663899,Model  LRONC0605V
Whirlpool 19.2 cu. ft. Top Freezer Refrigerator with LED Interior Lighting,Whirlpool,--,"['30 Inch. Fit Width', 'Flexi-Slide™ bin', 'Frameless Glass Shelves', 'LED Interior Lighting']",Item  615348,Model  WRT519SZDM
Haier 16.8 Cu. Ft. Quad Door Refrigerator,Haier,--,"['Sleek Design', 'Edge-to-Edge Shelves', 'Quick Cool and Freeze', 'Humidity Control System']",Item  1659249,Model  QHE16HYPFS
Whirlpool 1.6 cu. ft. Washer and 3.4 cu. ft. Dryer ELECTRIC Laundry Center,Whirlpool,--,"['Smooth Wave Stainless Steel Wash Basket', 'EasyView™ Glass Lid with Slow-Close Technology', 'Impeller', '4 Drying Cycles']",Item  1299208,Model  WET4024HW
Panasonic Family Size 2.2CuFt Countertop Microwave Oven with Cyclonic Inverter Technology NN-SN97HS,Panasonic,--,"['Powerful 1250 Watts Cooking', 'Advanced Patented Cyclonic Inverter Technology', 'Genius Sensor and 14 Auto Cooking Settings', '2.2 cu.ft. Easy-Clean Interior with 16.5-in Turntable', '1 Year Warranty']",Item  1214362,Model  NN-SN97HS
Whirlpool 20 cu. ft. French Door Refrigerator with FreshFlow,Whirlpool,--,"['30 Inch. Fit Width', 'FreshFlow™ Produce Preserver', 'Spillproof Glass Shelves', 'Exterior Water Dispenser with EveryDrop® Filtration']",Item  1281364,Model  WRF560SEHZ
GE 2.4 cu. ft. High-Efficiency Ventless ELECTRIC All-in-One Washer Dryer,GE Appliances,--,"['Load-Sensing Adaptive Fill', 'Deluxe Quiet Design', 'Stainless Steel Wash Basket', 'Detergent Dispenser']",Item  1437882,Model  GFQ14ESSNWW
GE Unitized Spacemaker 2.3 cu. ft. Washer and 4.4 cu. ft. ELECTRIC Dryer,GE Appliances,--,"['Combined Washer and Dryer Unit Saves Space', 'Single Action Agitator', '11 Washer and 4 Dryer Cycles']",Item  1225152,Model  GUD24ESSMWW
"Panasonic 1.6CuFt Countertop Microwave with Genius Inverter Technology, NN-SN755S",Panasonic,--,"['1-year Warranty', 'Power 1250W with Inverter Technology', 'Genius Sensor - 14 Auto Cooking Settings', 'Stainless Door Design with Black Body and Smoked Glass']",Item  1154609,Model  NN-SN755S
Whirlpool 3.5 cu ft. Washer and 5.9 cu. ft. Dryer ELECTRIC Laundry Center,Whirlpool,--,"['Dual Action Agitator with Fabric Softener Dispenser', 'AutoDry™ Drying System', '4 Drying Cycles', 'White Porcelain Basket']",Item  1226196,Model  WET4027HW
GE Unitized Spacemaker 2.3 cu. ft. Washer and 4.4 cu. ft. GAS Dryer,GE Appliances,--,"['Combined Washer and Dryer Unit Saves Space', 'Single Action Agitator', '11 Washer and 4 Dryer Cycles']",Item  1225154,Model  GUD24GSSMWW
GE 15.7 cu. ft. Chest Freezer with Garage Ready and Second Level Rail,GE Appliances,--,"['LED Interior Lighting', 'Audible Temperature Alarm', '4 Sliding Bulk Storage Baskets', 'Garage Ready']",Item  1331341,Model  FCM16DLWW
Hisense Garage Ready 21.2 cu. ft. Frost Free Convertible Upright Freezer/Refrigerator E-STAR,Hisense,799.99,"['Garage Ready (Freezer Mode)', 'Convertible', 'Lock and Key', 'E-star', 'Frost Free']",Item  1781264,Model  CFU21N6AWE
Hamilton Beach 11 cu. ft. Upright Freezer with Drawer Organization,Hamilton Beach,--,"['Energy Efficient Design', 'Acrylic Pull-out Drawers for Storage', 'Easy to Clean and Maintain', 'Adjustable Leveling Legs', 'Manual Defrost']",Item  1466477,Model  HBFRF1100
Avanti 10 cu. ft. Garage Ready Chest Freezer,Avanti,499.99,"[""2-year Manufacturer's Warranty"", 'Garage Ready', 'LED Light in Interior Cavity', 'Thermostat Allows for Freezing or Refrigeration options', '2 Removable Storage Baskets']",Item  1759896,Model  CF100F0WA
KitchenAid 15 Inch. Ice Maker with Clear Ice,KitchenAid,--,"[""2-year Manufacturer's warranty"", 'Self-Cleaning Cycle', 'Clear Ice Technology', 'Reversible Door', 'Holds 25lbs of Ice']",Item  1356483,Model  KUIX335HPS
GE 14.1 cu. ft. Upright Freezer with Glass Shelves and Garage Ready,GE Appliances,--,"['ENERGY STAR® Qualified', 'LED Interior Lighting', 'Exterior Electronic Temperature Control with Audible Temperature Alarm', '4 Glass, 2 Adjustable Freezer Shelves']",Item  1322737,Model  FUF14DLRWW
Maytag 18 cu. ft. Frost Free Upright Freezer with FastFreeze Option,Maytag,799.99,"['LED Lighting', 'Frost Free', 'FastFreeze Option']",Item  1724527,Model  MZF34X18FW
GE Garage Ready 21.7 cu. ft. Manual Defrost Chest Freezer,GE Appliances,--,"['LED Interior Lighting', 'Audible Temperature Alarm - Alerts you if the Temperature Rises', 'Bulk Storage Basket']",Item  1331342,Model  FCM22DLWW
GE 21.3 cu. ft. Upright Freezer with Plastic Shelves and Garage Ready,GE Appliances,929.99,"['LED Interior Lighting', 'Exterior Electronic Temperature Control', '4 Glass, 2 Adjustable Freezer Shelves']",Item  1202695,Model  FUF21DLRWW
Maytag 16 cu. ft. Frost Free Upright Freezer with FastFreeze Option,Maytag,749.99,"['LED Lighting', 'Frost Free', 'FastFreeze Option']",Item  1724534,Model  MZF34X16DW
Galanz 11 cu. ft. Convertible Upright Garage-Ready Freezer,Galanz,449.99,"['Convertible from Full Freezer to Full Refrigerator', '4 Glass Shelves, Freezer Bin, and 4 Door Bins', 'Garage Ready', 'Electronic Temperature Control', 'Automatic Defrost Prevents Frost Build-up']",Item  1522803,Model  GLF11US2A16
Maytag 20 cu. ft. Frost Free Upright Freezer with FastFreeze Option,Maytag,849.99,"['LED Lighting', 'Frost Free', 'FastFreeze Option']",Item  1724532,
Samsung 11.4 cu. ft. Capacity Convertible Upright Freezer,Samsung,--,"[""2-year Manufacturer's warranty"", 'Convertible- Can be Switched from Freezer to Fridge', 'High-Efficiency LED Lighting', 'Even cooling, top to bottom with Multi-vent Technology']",Item  1474064,Model  RZ11M7074SA
GE Profile Opal 2.0 Nugget Ice Maker,GE Profile,--,"['Includes 4 Filters and Side Tank', 'Makes Up to 38 Pounds of Ice Per Day', 'Ice Ready in 10 Minutes, Holds Up To 3 Pounds of Ice', 'Ice is Made From Compacted Ice Flakes', 'Built in Wi-Fi and Voice Control']",Item  1760993,Model  XPIO43SCSS
GE 17.3 cu. ft. Upright Freezer with Glass Shelves and Garage Ready,GE Appliances,--,"['ENERGY STAR® Qualified', 'LED Interior Lighting', 'Garage Ready', 'Turbo Freeze']",Item  1209107,Model  FUF17DLRWW
Frigidaire 20.0 cu. ft. Upright Freezer,Frigidaire,--,"['Power Outage Assurance', 'EvenTemp™ Cooling System', 'Frost-Free Design', 'Garage Ready', 'ENERGY STAR Certified']",Item  1811864,Model  FFUE2024AW
Maytag 16 cu. ft. Chest Freezer with Heavy Duty Sliding Baskets in White,Maytag,--,"[""2-year Manufacturer's Warranty"", 'Garage Ready in freezer Mode', 'Power Loss Assist', 'Heavy Duty Sliding Baskets', 'Deep Basket']",Item  1643939,Model  MZC5216LW
Winix Filter I for C555 Air Purifier,Winix,59.99,"['True HEPA Filter: Winix True HEPA Captures 99.99%* of Airborne Allergens', 'Washable AOC Carbon Filter: Reduces VOCs and Household Odors from Cooking, Pets, and Smoke', 'Winix One Year Replacement Filter Set. Recommended to Change Filters Once Every 12 Months', 'Compatible with Winix Air Cleaner Model C555', 'Removes Ultra-fine Particles as Small as 0.003 Microns']",Item  1081879,Model  116131
